Document ID,Status,Source Text,Summary,Detected Language,Detected Language Score,Document Sentiment,Document Sentiment +/-,Date
9209,PROCESSED,6 tech stocks that could move big on earnings,6 tech stocks that could move big on earnings... ,English,0.3208432,0,neutral,"Jan. 23, 2017 at 8:40 a.m. ET"
9210,PROCESSED,10 popular stocks at risk from Trump’s ‘America first’ inauguration speech,10 popular stocks at risk from Trump’s ‘America first’ inauguration speech... ,English,0.21820381,0.001666665,neutral,"Jan. 23, 2017 at 4:20 a.m. ET"
9211,PROCESSED,Foxconn may team with Apple to build $7 billion manufacturing facility in U.S.,Foxconn may team with Apple to build $7 billion manufacturing facility in U.S... ,English,0.12608148,0,neutral,"Jan. 23, 2017 at 4:18 a.m. ET"
9212,PROCESSED,Apple sues Qualcomm over licensing practices,Apple sues Qualcomm over licensing practices... ,English,0.26494306,-0.600000024,negative,"Jan. 22, 2017 at 2:35 p.m. ET"
9213,PROCESSED,The Risks and Rewards in ASML and Applied Materials,The Risks and Rewards in ASML and Applied Materials... ,English,0.12949462,-0.055000007,negative,"Jan. 21, 2017 at 12:33 a.m. ET"
9214,PROCESSED,"Digital Ad Growth, YouTube Will Lift Alphabet 20%","Digital Ad Growth, YouTube Will Lift Alphabet 20%... ",English,0.35379282,0,neutral,"Jan. 21, 2017 at 12:26 a.m. ET"
9215,PROCESSED,$4.6 billion Meitu app proves Warren Buffett would be an amazing anime character,$4.6 billion Meitu app proves Warren Buffett would be an amazing anime character... ,English,0.32773152,0.49000001,positive,"Jan. 20, 2017 at 6:14 p.m. ET"
9216,PROCESSED,Dow ends 5-session skid to begin the Trump presidential era,Dow ends 5-session skid to begin the Trump presidential era... ,Portuguese,0.15126812,0,neutral,"Jan. 20, 2017 at 4:21 p.m. ET"
9217,PROCESSED,Apple sues Qualcomm for $1 billion,Apple sues Qualcomm for $1 billion... ,English,0.14572386,-0.600000024,negative,"Jan. 20, 2017 at 3:55 p.m. ET"
9218,PROCESSED,Qualcomm shares fall 1.5% after Apple sues for $1 billion,Qualcomm shares fall 1.5% after Apple sues for $1 billion... ,English,0.19035453,-0.545000017,negative,"Jan. 20, 2017 at 3:46 p.m. ET"
9219,PROCESSED,Netflix is developing an emotional bond with customers that will help its stock price,Netflix is developing an emotional bond with customers that will help its stock price... ,English,0.2486985,0.226473004,positive,"Jan. 20, 2017 at 7:08 a.m. ET"
9220,PROCESSED,Two M&A Chip Deals That Make Sense,Two M&A Chip Deals That Make Sense... ,English,0.116391204,0,neutral,"Jan. 19, 2017 at 3:03 p.m. ET"
9221,PROCESSED,Goldman’s Trump trade: Buy the most highly taxed companies,Goldman’s Trump trade: Buy the most highly taxed companies... ,English,0.19647117,0,neutral,"Jan. 19, 2017 at 1:03 p.m. ET"
9222,PROCESSED,Tesla stock upgraded because of ties to Trump and Model 3 production volume,Tesla stock upgraded because of ties to Trump and Model 3 production volume... ,English,0.15181102,0.600000024,positive,"Jan. 19, 2017 at 9:04 a.m. ET"
9223,PROCESSED,"EU says Amazon, Apple have scrapped exclusivity obligations for audiobooks","EU says Amazon, Apple have scrapped exclusivity obligations for audiobooks... ",Danish,0.18366042,0.400000006,positive,"Jan. 19, 2017 at 8:18 a.m. ET"
9224,PROCESSED,"Amazon, Apple to end audiobook exclusivity: EU","Amazon, Apple to end audiobook exclusivity: EU... ",Danish,0.147492,0.400000006,positive,"Jan. 19, 2017 at 6:04 a.m. ET"
9225,PROCESSED,Nintendo says ‘Super Mario Run’ coming to Android in March,Nintendo says ‘Super Mario Run’ coming to Android in March... ,English,0.10937335,0,neutral,"Jan. 18, 2017 at 7:22 p.m. ET"
9226,PROCESSED,How David Einhorn’s hedge fund is positioning for a Trump presidency,How David Einhorn’s hedge fund is positioning for a Trump presidency... ,English,0.10601623,0,neutral,"Jan. 18, 2017 at 1:44 p.m. ET"
9227,PROCESSED,SoftBank stock bumped to buy as Vision Fund grows,SoftBank stock bumped to buy as Vision Fund grows... ,English,0.1459674,0,neutral,"Jan. 18, 2017 at 7:40 a.m. ET"
9228,PROCESSED,"Qualcomm licensing business, Apple deal attacked in FTC’s antitrust lawsuit","Qualcomm licensing business, Apple deal attacked in FTC’s antitrust lawsuit... ",English,0.10599755,-0.654000044,negative,"Jan. 18, 2017 at 6:48 a.m. ET"
9229,PROCESSED,I put ‘sell’ recommendations on Apple and Amazon as tech-stock risks are piling up,I put ‘sell’ recommendations on Apple and Amazon as tech-stock risks are piling up... ,English,0.15332648,0.030000001,neutral,"Jan. 17, 2017 at 6:02 p.m. ET"
9230,PROCESSED,Apple’s AirPods Make Their TV Debut,Apple’s AirPods Make Their TV Debut... ,English,0.50360805,0,neutral,"Jan. 17, 2017 at 11:50 a.m. ET"
9231,PROCESSED,Should consumers boycott L.L. Bean over a political donation?,Should consumers boycott L.L. Bean over a political donation?... ,English,0.11277695,0,neutral,"Jan. 14, 2017 at 11:30 a.m. ET"
9232,PROCESSED,Pandora: Now for Some Good News,Pandora: Now for Some Good News... ,English,0.19013152,0,neutral,"Jan. 13, 2017 at 5:06 p.m. ET"
9233,PROCESSED,Why this winner of a retail stock will keep on delivering,Why this winner of a retail stock will keep on delivering... ,English,0.11847543,0.49000001,positive,"Jan. 13, 2017 at 10:06 a.m. ET"
9234,PROCESSED,Consumer Reports recommends MacBook Pro laptops after Apple bug fix,Consumer Reports recommends MacBook Pro laptops after Apple bug fix... ,English,0.70152664,0.660000026,positive,"Jan. 12, 2017 at 5:27 p.m. ET"
9235,PROCESSED,"I’m prepared, but waiting, to short the biotech ETF after Trump’s warning","I’m prepared, but waiting, to short the biotech ETF after Trump’s warning... ",English,0.18268953,-0.126136377,negative,"Jan. 12, 2017 at 3:59 p.m. ET"
9236,PROCESSED,"HP to Gain on PC Stabilization, Apple Bounces Back","HP to Gain on PC Stabilization, Apple Bounces Back... ",English,0.14415449,0,neutral,"Jan. 12, 2017 at 3:12 p.m. ET"
9237,PROCESSED,3 Stories in 60 Seconds: Apple and More,3 Stories in 60 Seconds: Apple and More... ,English,0.11677853,0,neutral,"Jan. 12, 2017 at 11:56 a.m. ET"
9238,PROCESSED,Market bears resurface: Charting the S&P 500’s downturn from near-record highs,Market bears resurface: Charting the S&P 500’s downturn from near-record highs... ,English,0.18455902,-0.524999976,negative,"Jan. 12, 2017 at 11:38 a.m. ET"
9239,PROCESSED,Trump’s defective industrial policy won’t help America,Trump’s defective industrial policy won’t help America... ,English,0.91772264,-0.5,negative,"Jan. 12, 2017 at 7:37 a.m. ET"
9240,PROCESSED,Apple sets its sights on Hollywood with plans for original content,Apple sets its sights on Hollywood with plans for original content... ,English,0.17564224,0,neutral,"Jan. 12, 2017 at 7:29 a.m. ET"
9241,PROCESSED,Retirees: Here’s what’s keeping you from starting a business,Retirees: Here’s what’s keeping you from starting a business... ,English,0.10254651,0,neutral,"Jan. 12, 2017 at 6:08 a.m. ET"
9242,PROCESSED,"PC sales rebound slightly for holidays, but still far from growth","PC sales rebound slightly for holidays, but still far from growth... ",English,0.19835998,0,neutral,"Jan. 11, 2017 at 7:46 p.m. ET"
9243,PROCESSED,PC market significantly improves during holiday shopping season,PC market significantly improves during holiday shopping season... ,English,0.7131132,1.314937353,positive,"Jan. 11, 2017 at 4:33 p.m. ET"
9244,PROCESSED,Apple’s Disappointing Response to Battery Controversy,Apple’s Disappointing Response to Battery Controversy... ,English,0.13132791,-0.49000001,negative,"Jan. 11, 2017 at 1:46 p.m. ET"
9245,PROCESSED,Tesla hires Apple vet to lead 'Autopilot' software efforts,Tesla hires Apple vet to lead 'Autopilot' software efforts... ,Norwegian,0.1367812,0,neutral,"Jan. 10, 2017 at 5:13 p.m. ET"
9246,PROCESSED,Consumer Reports to reconsider MacBook Pro after Apple fixes bug,Consumer Reports to reconsider MacBook Pro after Apple fixes bug... ,English,0.17547171,0,neutral,"Jan. 10, 2017 at 2:00 p.m. ET"
9247,PROCESSED,"Charting a slow-motion breakout attempt: Back for another crack at Dow 20,000","Charting a slow-motion breakout attempt: Back for another crack at Dow 20,000... ",English,0.12196622,-0.545000017,negative,"Jan. 10, 2017 at 12:30 p.m. ET"
9248,PROCESSED,"Charting a slow-motion breakout attempt: Dow back for another crack at 20,000","Charting a slow-motion breakout attempt: Dow back for another crack at 20,000... ",English,0.12196622,-0.545000017,negative,"Jan. 10, 2017 at 12:05 p.m. ET"
9249,PROCESSED,Here’s how much ETFs are dominating on the trading floor,Here’s how much ETFs are dominating on the trading floor... ,English,0.19794492,0,neutral,"Jan. 10, 2017 at 9:09 a.m. ET"
9250,PROCESSED,Snapchat to set up international HQ in London,Snapchat to set up international HQ in London... ,English,0.11056981,0,neutral,"Jan. 10, 2017 at 8:41 a.m. ET"
9251,PROCESSED,"Five unpopular, but prudent, things for investors to do near Dow 20,000","Five unpopular, but prudent, things for investors to do near Dow 20,000... ",English,0.18350662,-0.669791639,negative,"Jan. 9, 2017 at 5:41 p.m. ET"
9252,PROCESSED,Can Apple -- Or Someone Else -- Finally Solve Mobile Payments?,Can Apple -- Or Someone Else -- Finally Solve Mobile Payments?... ,English,0.436624,0,neutral,"Jan. 9, 2017 at 1:21 p.m. ET"
9253,PROCESSED,Steve Jobs made history on this day 10 years ago,Steve Jobs made history on this day 10 years ago... ,English,0.29970977,0,neutral,"Jan. 9, 2017 at 12:39 p.m. ET"
9254,PROCESSED,These 4 funds launched before the Great Depression still deliver for investors,These 4 funds launched before the Great Depression still deliver for investors... ,English,0.19226678,0,neutral,"Jan. 9, 2017 at 9:51 a.m. ET"
9255,PROCESSED,"CES 2017: Fitbit Tries to Get Back in Shape, After a Bad Year","CES 2017: Fitbit Tries to Get Back in Shape, After a Bad Year... ",English,0.11371084,0,neutral,"Jan. 7, 2017 at 1:25 p.m. ET"
9256,PROCESSED,CES 2017: Under Armour Talks Up Plans to Beat Apple,CES 2017: Under Armour Talks Up Plans to Beat Apple... ,English,0.15257552,0,neutral,"Jan. 7, 2017 at 12:31 p.m. ET"
9257,PROCESSED,Nvidia sets high target for 2017,Nvidia sets high target for 2017... ,English,0.13155816,0,neutral,"Jan. 7, 2017 at 10:37 a.m. ET"
9258,PROCESSED,Two Trump Tax Reform Trades,Two Trump Tax Reform Trades... ,English,0.9754495,0,neutral,"Jan. 7, 2017 at 12:32 a.m. ET"
9259,PROCESSED,Megyn Kelly exits Fox for NBC | Trump still opposes AT&T-Time Warner | Medium says online media’s ad-driven model is broken,Megyn Kelly exits Fox for NBC | Trump still opposes AT&T-Time Warner | Medium says online media’s ad-driven model is broken... ,English,0.1651047,-0.676458716,negative,"Jan. 6, 2017 at 3:24 p.m. ET"
9260,PROCESSED,Apple’s Evolving Strategy Has Already Paid Off in the New Year,Apple’s Evolving Strategy Has Already Paid Off in the New Year... ,English,0.14479575,0.540000021,positive,"Jan. 6, 2017 at 2:03 p.m. ET"
9261,PROCESSED,"Apple cuts CEO Tim Cook's pay, citing performance","Apple cuts CEO Tim Cook's pay, citing performance... ",English,0.24832122,0,neutral,"Jan. 6, 2017 at 9:38 a.m. ET"
9262,PROCESSED,Time to go for ‘The Big Short’ with stocks? Here’s when you’ll know,Time to go for ‘The Big Short’ with stocks?... Here’s when you’ll know... ,English,0.17944825,0,neutral,"Jan. 6, 2017 at 9:27 a.m. ET"
9263,PROCESSED,"Apple steps on Samsung’s turf, will open first store in South Korea","Apple steps on Samsung’s turf, will open first store in South Korea... ",English,0.12946278,0,neutral,"Jan. 6, 2017 at 3:29 a.m. ET"
9264,PROCESSED,Amazon is winning CES without even showing up,Amazon is winning CES without even showing up... ,English,0.15859437,0.545211673,positive,"Jan. 5, 2017 at 2:48 p.m. ET"
9265,PROCESSED,Apple's App Store sales top $28 billion,Apple's App Store sales top $28 billion... ,English,0.29743144,0.300000012,positive,"Jan. 5, 2017 at 8:30 a.m. ET"
9266,PROCESSED,Aston Martin Vanquish S: last effort is a worthy one,Aston Martin Vanquish S: last effort is a worthy one... ,English,0.10483808,0.49000001,positive,"Jan. 5, 2017 at 6:07 a.m. ET"
9267,PROCESSED,3 ways to tell if you’re buying a fake product,3 ways to tell if you’re buying a fake product... ,English,0.10560372,0,neutral,"Jan. 5, 2017 at 4:06 a.m. ET"
9268,PROCESSED,Apple yanks N.Y. Times app from China,Apple yanks N.Y. Times app from China... ,English,0.2620528,0,neutral,"Jan. 4, 2017 at 7:49 p.m. ET"
9269,PROCESSED,"Apple may need to develop smart car to drive growth, analysts say","Apple may need to develop smart car to drive growth, analysts say... ",English,0.16614032,0.75,positive,"Jan. 4, 2017 at 2:49 p.m. ET"
9270,PROCESSED,Apple to invest $1 billion in Softbank Vision Fund,Apple to invest $1 billion in Softbank Vision Fund... ,English,0.11444192,0,neutral,"Jan. 4, 2017 at 1:38 p.m. ET"
9271,PROCESSED,Apple to invest $1 bln in SoftBank Vision Fund: WSJ,Apple to invest $1 bln in SoftBank Vision Fund: WSJ... ,English,0.109330304,0,neutral,"Jan. 4, 2017 at 12:44 p.m. ET"
9272,PROCESSED,"Apple initiated at buy, $140 price target at Guggenheim","Apple initiated at buy, $140 price target at Guggenheim... ",English,0.20970728,0,neutral,"Jan. 4, 2017 at 11:50 a.m. ET"
9273,PROCESSED,How much money you would have made (or lost) with these bold market bets,How much money you would have made (or lost) with these bold market bets... ,English,0.5070533,0.021790057,neutral,"Jan. 4, 2017 at 4:35 a.m. ET"
9274,PROCESSED,The 5 tech trends that will dominate CES and 2017,The 5 tech trends that will dominate CES and 2017... ,English,0.18499944,0,neutral,"Jan. 4, 2017 at 4:35 a.m. ET"
9275,PROCESSED,Apple’s Key Risk: Nokia Litigation,Apple’s Key Risk: Nokia Litigation... ,English,0.5719241,-0.600000024,negative,"Jan. 3, 2017 at 2:41 p.m. ET"
9276,PROCESSED,Intel buys 15% stake in German digital-map co.,Intel buys 15% stake in German digital-map co... ,English,0.103485845,0,neutral,"Jan. 3, 2017 at 2:03 p.m. ET"
9277,PROCESSED,CES 2017: Can Virtual Reality Finally Go Mainstream?,CES 2017: Can Virtual Reality Finally Go Mainstream?... ,French,0.410681,0,neutral,"Jan. 3, 2017 at 1:06 p.m. ET"
9278,PROCESSED,Intel seeks German digital-map venture stake,Intel seeks German digital-map venture stake... ,English,0.32574517,0,neutral,"Jan. 3, 2017 at 11:40 a.m. ET"
9279,PROCESSED,Go after these long-term stock plays in 2017 — don’t chase what already happened,Go after these long-term stock plays in 2017 — don’t chase what already happened... ,English,0.14135133,0,neutral,"Jan. 3, 2017 at 10:11 a.m. ET"
9280,PROCESSED,Seven highly valued tech startups that could IPO in 2017,Seven highly valued tech startups that could IPO in 2017... ,English,0.13526917,0.310000002,positive,"Jan. 3, 2017 at 8:56 a.m. ET"
9281,PROCESSED,10 things you should NOT buy in 2017,10 things you should NOT buy in 2017... ,English,0.12800439,0,neutral,"Jan. 2, 2017 at 4:25 p.m. ET"
9282,PROCESSED,5 possible surprises for European markets in 2017,5 possible surprises for European markets in 2017... ,English,0.1105147,0,neutral,"Jan. 2, 2017 at 8:08 a.m. ET"
9283,PROCESSED,What to buy in January (and what to skip),What to buy in January (and what to skip)... ,English,0.12822963,0,neutral,"Jan. 2, 2017 at 6:03 a.m. ET"
9284,PROCESSED,"Amazon Alexa gets child’s request REALLY wrong, offers up porn","Amazon Alexa gets child’s request REALLY wrong, offers up porn... ",English,0.5539637,-0.855660021,negative,"Dec. 30, 2016 at 2:38 p.m. ET"
9285,PROCESSED,"Goldman Sachs banking on two different Trump economies, so which is right?","Goldman Sachs banking on two different Trump economies, so which is right?... ",English,0.1979833,0,neutral,"Dec. 30, 2016 at 2:12 p.m. ET"
9286,PROCESSED,Apple Reportedly Cutting iPhone Production...Again,Apple Reportedly Cutting iPhone Production..... ,English,0.6014592,0,neutral,"Dec. 30, 2016 at 2:07 p.m. ET"
9287,PROCESSED,The 2017 tech shopping spree is upon us,The 2017 tech shopping spree is upon us... ,English,0.16996184,0,neutral,"Dec. 30, 2016 at 12:47 p.m. ET"
9288,PROCESSED,Foxconn announces plan for new flat-panel factory in China,Foxconn announces plan for new flat-panel factory in China... ,English,0.11399725,0,neutral,"Dec. 30, 2016 at 7:28 a.m. ET"
9289,PROCESSED,The must-see photos of 2016,The must-see photos of 2016... ,English,0.16142692,0,neutral,"Dec. 29, 2016 at 5:29 p.m. ET"
9290,PROCESSED,Our Biggest Tech Mistakes of 2016,Our Biggest Tech Mistakes of 2016... ,English,0.21715817,-0.537720025,negative,"Dec. 28, 2016 at 5:54 p.m. ET"
9291,PROCESSED,"Apple, Samsung missed opportunities, analysts say","Apple, Samsung missed opportunities, analysts say... ",English,0.5885802,0.007673606,neutral,"Dec. 28, 2016 at 7:22 p.m. ET"
9292,PROCESSED,Apple’s Tim Cook Calls AirPods ‘Runaway Success’,Apple’s Tim Cook Calls AirPods ‘Runaway Success’... ,English,0.9801717,0,neutral,"Dec. 28, 2016 at 12:32 p.m. ET"
9293,PROCESSED,The nasty rise of ‘flash mob robbers’,The nasty rise of ‘flash mob robbers’... ,English,0.15199573,-0.600000024,negative,"Dec. 28, 2016 at 10:31 a.m. ET"
